STATE_NAME,Percent Removal,facility index,feedstock cost,transportation cost,capital cost,operating cost,production cost,access_,CO2_transp cost,CO2_inject cost,total_D:K,revenue,net cost,uptake,land_use_c,soil,grow_harve,transport,conversion,captured,CO2_tran_1,bio_use,total_bio1,conv_use,CDR million tons CO2,Cost $/tCO2,product_units,scale_factor , Plant type ,index_,facility index,latitude,longitude,Barley_str,Citrus_res,Corn_stove,Cotton_gin,Cotton_res,Noncitrus_,Oats_straw,Rice_hulls,Rice_straw,Sorghum_st,Sugarcane_,Sugarcane1,Tree_nut_r,Wheat_stra,Hardwood_l,Hardwood_1,Hardwood_u,Hardwood_2,Mixedwood_,Mixedwood1,Other_fore,Other_fo_1,PNW_Forest,PNW_Fore_1,PNW_Fore_2,PNW_Fore_3,PNW_Fore_4,PNW_Fore_5,PNW_forest_sum,Primary_mi,Secondary_,Softwood_n,Softwood_1,Softwood_p,Softwood_2,Softwood_sum,Constructi,Municipal_,Other_muni,Paper_and_,Switchgras,total_softwood
California,99,159772,136489485.1,16149271.59,189511909.1,65321126.12,39936152.49,0,0,11182305.01,458590249.4,298706882.4,159883367,0,0,0,17.68788738,8420.094964,0,2795576.252,0,0,-2787138.469,0,2787138.469,57.3647,493405925,5, BiCRS 2050 gasification H2 ,878,159772,36.7896467,-119.44856,0,0,0,19558,125262,372089,0,0,0,0,0,0,180023,42.18707779,0,0,0,0,0,0,0,0,0,0,881790,0,80186,0,961976,0,6776,3309,0,0,0,3309,69217,0,0,75050.54766,0,965285
Utah,99,140776,166340147.6,51594087.8,189511909.1,65321126.12,39459678.03,0,9643339.919,22041919.81,543912208.4,291352076.1,252560132.3,0,0,0,27603.89323,27905.53315,0,2755239.977,0,0,-2699730.55,0,2699730.55,93.5501,489728521.9,5, BiCRS 2050 gasification H2 ,1044,140776,39.95305951,-109.4439733,4152,0,0,0,0,10862,0,0,0,0,0,0,1,173.3581837,784,0,8390,56052,0,0,0,250768,203152.3299,37459.9903,382513,111011,20470,209021,963627.3202,7665,9728,4144,95293,0,0,99437,73137,0,0,87704.23611,240821.2804,1063064.32
Wyoming,50,117348,153966496.7,28566731.22,189511909.1,65321126.12,39682348.03,0,0,13869775.35,490918386.6,295915775.9,195002610.7,0,0,0,26674.05789,15183.65707,0,2773955.07,0,0,-2732097.355,0,2732097.355,71.3747,492010371.7,5, BiCRS 2050 gasification H2 ,223,117348,41.63927938,-111.0290699,3062,0,0,0,0,5526,0,0,0,0,0,0,24,0,302,0,15540,153429,0,0,0,124396,203152.3299,37459.9903,382513,111011,20470,209021,963627.3202,6585,37503,6464,135240,0,0,141704,183391,0,0,136060.8515,42152.02323,1105331.32
California,90,159772,115638198.4,16164506.54,189511909.1,65321126.12,39940640.96,0,0,11183809.14,437760190.3,298732335,139027855.3,0,0,0,17.68788738,8428.511009,0,2795952.286,0,0,-2787506.087,0,2787506.087,49.8754,493418651.3,5, BiCRS 2050 gasification H2 ,547,159772,36.7896467,-119.44856,0,0,0,19558,122033,372089,0,0,0,0,0,0,180023,42.18707779,0,0,0,0,0,0,0,0,965204.3717,0,0,0,0,0,965204.3717,0,6776,3309,0,0,0,3309,69217,0,0,75050.54766,0,968513.3717
Oregon,50,55825,123167136.7,74584884.07,189511909.1,65321126.12,39488092.12,0,0,11030497.16,503103645.2,295867489.1,207236156.2,0,0,0,28870.60124,36196.26215,0,2757624.29,0,0,-2692557.427,0,2692557.427,76.9663,491986228.4,5, BiCRS 2050 gasification H2 ,243,55825,44.500981,-123.3029379,0,0,0,0,0,11438,1281,0,0,0,0,0,7283,2312.41963,51569,0,0,0,0,0,0,0,996198.3006,0,0,0,0,0,996198.3006,600,46328,78225,223827,223740,6950,532742,68743,0,0,73764.46104,21042.92523,1528940.301
California,25,92424,122733971,22730553,189511909.1,65321126.12,39525554.86,0,46858296.05,19325484.58,506006894.8,296235653.6,209771241.1,0,0,0,23574.73262,11928.35281,0,2760783.511,23847.44735,0,-2701432.978,0,2701432.978,77.6518,492170310.6,5, BiCRS 2050 gasification H2 ,90,92424,41.67026657,-122.4555924,554,0,0,16,98,22183,0,0,0,0,0,0,24171,2379.910441,36081,0,0,0,0,0,0,0,0,1037755.393,0,0,0,0,1037755.393,645,28969,230833,188874,123930,0,543637,50522,0,0,58639.0043,7651.7991,1581392.393
Oregon,90,77788,137719817.2,40730149.13,117343200.3,40445954.15,142227323.9,0,52064745.23,11153689.39,541684879.3,100112800.5,441572078.8,0,0,0,66501.82301,21179.03555,0,2788422.348,26573.57579,0,-2674167.914,0,2674167.914,165.125,1233089866,5, BiCRS 2050 Electricty ,841,77788,43.04160732,-121.7003714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038493.106,0,0,0,0,1038493.106,0,0,11431,592795,6940,0,611166,3227,114188,46228,0,0,1649659.106
California,99,136342,146457474,36903021.65,189511909.1,65321126.12,39826396.24,0,0,19503160.02,497523087.2,298756756,198766331.2,0,0,0,22091.36113,19812.35599,0,2786165.718,0,0,-2744262.001,0,2744262.001,72.4298,493430861.8,5, BiCRS 2050 gasification H2 ,942,136342,38.2048783,-121.7534073,0,0,0,0,0,250683,0,0,0,0,0,0,449,0,3650,0,0,0,0,0,0,0,0,0,393830,0,654931,0,1048761,285,43907,138922,187527,954,0,327403,51954,0,0,78941.09111,7269.780546,1376164
Idaho,99,101234,124317825.8,29027668.9,100373927.9,34596970.88,101686731.7,0,51725205.08,9987738.034,451716068.3,73066058.53,378650009.7,0,0,0,11141.56993,15673.47425,0,1990387.205,26611.85318,0,-1936960.308,0,1936960.308,195.4867,899955010.1,4, BiCRS 2050 Electricty ,1203,101234,42.46760243,-114.3944687,9855,0,0,0,0,29,0,0,0,0,0,0,0,167487.5634,0,0,0,3033,0,0,0,854,82565.76153,125036.0371,283264,94168,142606,323069,1050708.799,0,901,0,0,0,0,0,11477,3294,1322,16528.38629,40087.47241,1050708.799
California,25,142201,119379931.3,14113825.05,189511909.1,65321126.12,39865690.23,0,0,19526867.29,447719349.1,298728603.1,148990745.9,0,0,0,1066.471723,7285.120088,0,2789552.47,0,0,-2781200.878,0,2781200.878,53.5707,493416785.4,5, BiCRS 2050 gasification H2 ,46,142201,37.94972723,-120.7462554,0,0,0,1409,8793,206773,0,0,0,0,0,0,237997,183.885624,3650,0,0,0,0,0,0,0,1084391.644,0,0,0,0,0,1084391.644,0,21924,39914,7584,0,0,47498,62345,0,0,138297.739,39.83774738,1131889.644
Oregon,99,47045,154952258.5,79199929.8,117343200.3,40445954.15,141944850.8,0,17303043.58,11135417.07,562324654.2,99239642.07,463085012.2,0,0,0,43906.78262,37430.74884,0,2783991.201,8322.85916,0,-2694330.811,0,2694330.811,171.8739,1222335170,5, BiCRS 2050 Electricty ,1174,47045,45.43028065,-122.3442417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12592,0,0,0,0,0,0,0,359647.3117,0,0,210109,253944,265732,1089432.312,0,0,65564,379271,44220,3626,492681,193104.481,17558,190,0,7745.651012,1582113.312
New Mexico,75,202272,158610013.6,61140202.13,189511909.1,65321126.12,39274710.65,0,19177870.05,13698478.61,546734310.3,285846008.5,260888301.8,0,0,0,28099.25825,24382.03071,0,2739695.722,0,0,-2687214.433,0,2687214.433,97.085,486975488.1,5, BiCRS 2050 gasification H2 ,514,202272,35.36835635,-106.3318102,0,0,0,9,33,770,0,0,0,0,0,0,570,0,455,3400,0,0,0,0,0,23838,0,586408.016,0,101231,443746,0,1131385.016,195,10360,2540,0,0,0,2540,68198,0,0,70070.87713,501478.2414,1133925.016
California,90,136342,149794993.5,26386029.49,189511909.1,65321126.12,40046911.51,0,0,19633492.85,490694462.6,298693431.9,192001030.7,0,0,0,495.3782063,14070.74323,0,2804784.693,0,0,-2790218.572,0,2790218.572,68.8122,493399199.8,5, BiCRS 2050 gasification H2 ,606,136342,38.2048783,-121.7534073,321,0,0,737,4559,212459,0,0,0,0,0,0,236716,0,3650,0,0,0,0,0,0,0,0,0,0,1166952,0,0,1166952,0,36408,15716,3465,0,0,19181,66864,0,0,65454.61919,0,1186133
Utah,99,149549,180386735.6,92216480.25,189511909.1,65321126.12,39635039.29,0,76328853.2,13849876.58,657250020.1,291712274.4,365537745.8,0,0,0,19229.55407,45866.59496,0,2769975.316,39318.73135,0,-2665560.436,0,2665560.436,137.1335,489908621,5, BiCRS 2050 gasification H2 ,1110,149549,38.84800253,-112.5394207,3973,0,0,0,0,409,0,0,0,0,0,0,75,0,0,0,2821,21931,0,0,0,284450,0,0,0,0,1168376,0,1168376,15,3359,8986,35880,0,0,44866,16068,0,0,20909.3294,246050.0416,1213242
Oregon,75,77788,145661162.1,32991591.18,116904806.6,40294848.23,79417370.72,0,27424084.4,5874987.344,448568850.5,272581248.1,175987602.4,0,0,0,66415.16038,17593.96068,0,2192343.285,13997.11037,0,-2094337.054,0,2094337.054,84.0302,644648843.5,5, BiCRS 2050 sawmill ,459,77788,43.04160732,-121.7003714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220507.106,0,0,0,0,1220507.106,0,0,0,592795,0,0,592795,0,0,0,0,0,1813302.106
Wyoming,75,117348,146888974,65157109.44,189511909.1,65321126.12,39776144.78,0,0,13909181.32,520564444.8,295798377.3,224766067.5,0,0,0,28297.28757,31468.54686,0,2781836.265,0,0,-2722070.431,0,2722070.431,82.5717,491951672.5,5, BiCRS 2050 gasification H2 ,450,117348,41.63927938,-111.0290699,3811,0,0,0,0,1464,0,0,0,0,0,0,24,0,95,0,4513,153429,0,0,0,73384,1104504.785,0,130890,0,0,0,1235394.785,2235,8494,280,135240,0,0,135520,58076,0,0,64707.13549,72155.40551,1370914.785
Utah,90,131983,160158924.4,73765709.55,189511909.1,65321126.12,39750866.34,0,27776390.2,13898557.61,570183483.3,296340303.5,273843179.8,0,0,0,7477.445398,34769.07872,0,2779711.521,13823.1254,0,-2723641.872,0,2723641.872,100.543,492222635.6,5, BiCRS 2050 gasification H2 ,789,131983,40.29961203,-112.2727593,3074,0,0,0,0,79,0,0,0,0,0,0,0,0,814,0,2446,5964,0,0,0,310771,881660.6697,20737.67453,64871,114908,39709,124216,1246102.344,0,1449,31797,17476,0,0,49273,8024,0,0,97986.11693,87319.40684,1295375.344
Utah,99,112949,171560849.3,96266735.93,117343200.3,40445954.15,142422556.1,0,65230356.06,13961829.51,647231481.3,99246430.69,547985050.6,0,0,0,3965.790115,42122.28481,0,2794242.905,33485.22719,0,-2714669.603,0,2714669.603,201.8607,1222418786,5, BiCRS 2050 Electricty ,1211,112949,41.6948874,-113.2382931,0,0,0,1,8,0,0,45893,341475,0,0,0,78713,211.2759175,0,0,0,0,0,0,0,4864,0,0,0,1248998,0,0,1248998,0,0,0,0,0,0,0,0,22012,0,0,71126.63977,1248998
California,75,136342,129945928.4,23622514,189511909.1,65321126.12,39905576.13,0,0,19549718.28,467856772,300200375.4,167656396.7,0,0,0,294.0790404,12544.50814,0,2792816.898,0,0,-2779978.311,0,2779978.311,60.3085,494152671.5,5, BiCRS 2050 gasification H2 ,300,136342,38.2048783,-121.7534073,0,0,0,194,1208,156002,0,0,0,0,0,0,67119,0,3650,0,0,0,0,0,0,0,901350.1159,410591.0973,0,0,0,0,1311941.213,0,25391,15716,1746,0,0,17462,45621,0,0,184586.1208,127.772473,1329403.213
California,50,136342,131957140.9,23690765.72,189511909.1,65321126.12,40178213.24,0,0,19710126.89,470369282,299104703,171264579,0,0,0,91.35640631,12582.599,0,2815732.413,0,0,-2803058.458,0,2803058.458,61.0992,493604835.3,5, BiCRS 2050 gasification H2 ,138,136342,38.2048783,-121.7534073,0,0,0,0,0,156002,0,0,0,0,0,0,67119,0,3650,0,0,0,0,0,0,0,906277.8932,410591.0973,0,0,0,0,1316868.991,0,25391,15716,0,0,0,15716,171706,0,0,56849.11588,0,1332584.991
California,75,170019,135688983.8,33772164.47,189511909.1,65321126.12,39980450.03,0,0,11196776.42,475471410,297971098.9,177500311.1,0,0,0,11.14458881,18156.00785,0,2799194.105,0,0,-2781026.953,0,2781026.953,63.8255,493038033.2,5, BiCRS 2050 gasification H2 ,317,170019,35.94638263,-119.4695737,0,0,0,20939,133880,136687,0,0,0,0,0,0,162320,226.2395266,0,0,0,0,0,0,0,0,1336008.189,0,0,0,0,0,1336008.189,0,833,0,0,0,0,0,11047,0,0,11361.67823,0,1336008.189
Arizona,50,224210,161541350.2,36932501.59,19630939.09,6766408.792,66211343.8,0,18940289.78,1831091.9,311853925.1,190403940.1,121449985.1,0,0,0,9394.270437,19884.55252,287556.1721,2572877.472,6700.97909,0,-2249341.498,0,2249341.498,53.9936,232338380.5,5, BiCRS 2050 FP asphalt char CO2 ,120,224210,32.91478482,-112.0838084,33563.02492,0,0,22377,128602,30,0,0,0,0,0,0,0,24950.85532,1897,0,0,0,0,0,0,67786,229624.7043,387222.3806,225566,186543,314573,0,1343529.085,0,1476,0,0,0,0,0,34898,0,0,37255.41703,116937.0712,1343529.085
Arizona,90,222742,161924302.1,86438953.34,19630939.09,6766408.792,65758113.59,0,22166604.64,1804329.517,364489651,193677861.3,170811789.8,0,0,0,4062.893355,39430.63645,289250.8877,2602689.172,8442.396802,0,-2261502.358,0,2261502.358,75.5302,236624341.2,5, BiCRS 2050 FP asphalt char CO2 ,661,222742,32.86021262,-113.1845591,1125,0,0,3340,19196,0,0,0,0,0,0,0,282,81304.08509,0,0,0,0,0,0,0,1174,0,0,695949,0,654931,0,1350880,0,118680,0,0,0,0,0,237278.0759,0,0,0,43.6212016,1350880
Idaho,99,54384,165943590.8,35091154.74,117343200.3,40445954.15,141463803.4,0,162134795.4,11105052.18,673527551,99735134.26,573792416.7,0,0,0,38045.70989,18822.49617,0,2772720.011,63511.04487,0,-2652340.76,0,2652340.76,216.3344,1228438150,5, BiCRS 2050 Electricty ,1221,54384,45.97890922,-116.1009742,7599,0,0,0,0,0,0,0,0,0,0,0,0,93632.05721,0,0,0,0,0,0,0,0,0,844469.5179,0,0,0,537931,1382400.518,735,1148,6316,271706,0,0,278022,1197,425,0,1604.183696,46538.91905,1660422.518
Wyoming,90,117348,160777374.3,83607227.62,189511909.1,65321126.12,39770130.05,0,0,13906651.46,552894418.7,294033656.9,258860761.7,0,0,0,28850.82322,40132.16441,0,2781330.292,0,0,-2712347.304,0,2712347.304,95.4379,491069312.3,5, BiCRS 2050 gasification H2 ,769,117348,41.63927938,-111.0290699,0,0,0,0,0,880,0,0,0,0,0,0,0,0,95,0,4513,77791,0,0,0,18378,664318.9047,482690.6855,241402,0,0,0,1388411.59,2010,3114,280,135240,0,0,135520,5179,0,0,12832.43294,164577.9456,1523931.59
New Mexico,25,222764,132827805,31305582.95,19630939.09,6766408.792,59199416.76,0,12800996.01,2031131.668,264562280.3,174289844.2,90272436.09,0,0,0,1657.13262,16431.38147,260310.583,2342485.551,6610.054358,0,-2057476.399,0,2057476.399,43.8753,213019450.7,5, BiCRS 2050 FP asphalt char CO2 ,21,222764,33.65111651,-107.2104094,0,0,0,2402,12604,1068,0,0,0,1171,0,0,39437,0,455,3400,40,0,0,0,0,17462,819560.81,586408.016,0,0,0,0,1405968.826,15,3933,34557,8723,0,0,43280,58224,0,0,37853.18186,4658.887941,1449248.826
California,50,124630,137066943.1,37758249.95,189511909.1,65321126.12,40037725.52,0,0,19627414.94,489323368.8,298419292.9,190904075.9,0,0,0,482.7469289,20335.63582,0,2803916.421,0,0,-2783098.038,0,2783098.038,68.5941,493262130.3,5, BiCRS 2050 gasification H2 ,206,124630,39.09488529,-122.0862011,102,0,0,523,3261,77257,0,0,0,0,0,0,146024,0,0,0,0,0,0,0,0,0,1408315.493,0,0,0,0,0,1408315.493,0,8552,96248,0,5021,0,101269,37550,0,0,30448.61349,0,1509584.493
California,99,191988,167869155.3,65249703.95,189511909.1,65321126.12,39989109.45,0,41988653.48,11199030.07,581128687.5,299596916.6,281531770.9,0,0,0,82.53377591,26662.02472,0,2799757.517,21279.92264,0,-2751733.036,0,2751733.036,102.3107,493850942.1,5, BiCRS 2050 gasification H2 ,1073,191988,34.7594727,-116.4923671,0,0,0,50,310,23567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434561,0,0,1434561,0,38946,0,0,0,0,0,151877,0,0,162507.1775,1484.142165,1434561
California,50,108526,138430315.6,28152238.53,189511909.1,65321126.12,39940227.77,0,0,19569539.15,480925356.3,298488480.6,182436875.7,0,0,0,1088.411337,15005.49823,0,2795648.45,0,0,-2779554.541,0,2779554.541,65.6353,493296724.1,5, BiCRS 2050 gasification H2 ,180,108526,40.31677787,-122.5576814,0,0,0,16,98,21445,0,0,0,0,0,0,24207,2151.501429,0,0,0,0,0,0,0,0,25366.11972,1414062.6,0,0,0,0,1439428.72,525,19651,181362,0,26896,0,208258,47429,0,0,50092.88503,0,1647686.72
California,99,174417,169659333.5,74010287.07,189511909.1,65321126.12,40041235.76,0,66434544.51,11216885.91,616195322,299773215.6,316422106.3,0,0,0,31.92056514,31555.41909,0,2804221.477,34114.2517,0,-2738519.885,0,2738519.885,115.5449,493939091.6,5, BiCRS 2050 gasification H2 ,1092,174417,35.95152852,-117.7076511,648,0,0,4398,27443,135654,0,0,0,0,0,0,66058,0,0,0,0,0,0,0,0,0,0,0,0,1441598,0,0,1441598,0,4292,0,0,0,0,0,34301,0,0,98909.8276,0,1441598
Nevada,99,123177,157983246.4,51328106.5,189511909.1,65321126.12,39854785.93,0,80092433.29,19519116,603610723.4,298582364.2,305028359.2,0,0,0,16267.89603,27790.32987,0,2788445.142,41289.77807,0,-2703097.138,0,2703097.138,112.844,493343665.9,5, BiCRS 2050 gasification H2 ,1088,123177,39.88651378,-118.9536499,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57404,0,871750.6143,0,570908,0,0,1442658.614,0,5067,83606,141386,6993,0,231985,3517,0,0,72563.30397,0,1674643.614
California,50,170019,151395471.4,34278246.1,189511909.1,65321126.12,40055292.91,0,0,11221762.8,491783808.5,298730211.2,193053597.3,0,0,0,0,18435.57586,0,2805440.699,0,0,-2787005.123,0,2787005.123,69.2692,493417589.4,5, BiCRS 2050 gasification H2 ,211,170019,35.94638263,-119.4695737,0,0,0,20939,130651,136687,0,0,0,0,0,0,47867,0,0,0,0,0,0,0,0,0,971743.4942,0,471060,0,0,0,1442803.494,0,833,0,0,0,0,0,22160,0,0,11361.67823,0,1442803.494
California,90,191988,138769971.4,65955452.03,189511909.1,65321126.12,39985092.33,0,41983443.49,11197640.48,552724635,299547662.3,253176972.7,0,0,0,0,27042.90972,0,2799410.12,21277.28221,0,-2751089.928,0,2751089.928,92.0279,493826314.9,5, BiCRS 2050 gasification H2 ,754,191988,34.7594727,-116.4923671,0,0,0,50,310,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1432270.069,33002,0,0,0,1465272.069,0,32417,0,0,0,0,0,151877,0,0,162507.1775,0,1465272.069
Idaho,99,83676,202001121.6,95776723.27,189511909.1,65321126.12,39906402.15,0,32428174.68,13963934.58,638909391.6,298124369.6,340785022,0,0,0,29520.68239,46572.20321,0,2792786.917,16262.00952,0,-2700432.022,0,2700432.022,126.1965,493114668.6,5, BiCRS 2050 gasification H2 ,1100,83676,44.25976359,-111.6368032,13179,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592146,897408,1489554,180,1379,46342,255744,0,0,302086,947,0,0,5962.987373,0,1791640
Oregon,90,80712,143409109,26664016.32,117343200.3,40445954.15,143006489.9,0,63933215.18,11215935.8,546017920.7,100677520.3,445340400.4,0,0,0,7610.441487,14177.37904,0,2804063.957,32800.9696,0,-2749475.167,0,2749475.167,161.9729,1240045524,5, BiCRS 2050 Electricty ,837,80712,42.55643268,-122.8147799,41,0,0,0,0,9730,0,0,0,0,0,0,22,0,48090,0,0,0,0,0,0,0,1490541.548,0,0,0,0,0,1490541.548,330,15098,35397,59533,90594,0,185524,24790,7114,2970,26942.2152,2109.343109,1676065.548
Oregon,99,80712,143409728.7,26664197.84,117343200.3,40445954.15,143006752.6,0,63933340.67,11215957.81,546019132.1,100677594.8,445341537.3,0,0,0,7608.421822,14177.47931,0,2804069.461,32801.03398,0,-2749482.526,0,2749482.526,161.9729,1240046441,5, BiCRS 2050 Electricty ,1167,80712,42.55643268,-122.8147799,0,0,0,0,0,9730,0,0,0,0,0,0,22,0,48090,0,0,0,0,0,0,0,1490582.548,0,0,0,0,0,1490582.548,330,15098,35397,59533,90594,0,185524,24790,7114,2970,26942.2152,2109.343109,1676106.548
Utah,99,162735,154627525.9,106147192.6,189511909.1,65321126.12,40094706.75,0,71825170.91,14043064.79,641570696.1,297840371.3,343730324.8,0,0,0,2686.615923,52076.52557,0,2808612.959,36943.44972,0,-2716906.368,0,2716906.368,126.5153,492972669.5,5, BiCRS 2050 gasification H2 ,1101,162735,38.1989801,-109.4097617,1531,0,0,0,0,134,0,0,0,0,0,0,0,0,607,0,0,8747,0,0,0,264414,1497232.025,0,0,0,0,0,1497232.025,0,176,169,0,0,0,169,1287,0,0,1262.244148,37742.83719,1497401.025
Washington,99,45597,178711800.5,55947408.57,117343200.3,40445954.15,133714774.4,0,132556864,10487232.44,669207234.4,94085034.14,575122200.3,0,0,0,19478.39784,30399.1805,0,2622024.94,49183.64205,0,-2522963.72,0,2522963.72,227.955,1158845838,5, BiCRS 2050 Electricty ,1226,45597,46.49465712,-117.29269,334,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732147,645647,0,123071,1500865,195,875,11101,167863,0,0,178964,911,180,243,658.6297705,10837.13469,1679829
New Mexico,50,222764,153602851,32454256.89,19630939.09,6766408.792,67126117.54,0,14850199.85,2356278.461,296787051.6,190133969.3,106653082.3,0,0,0,15251.91843,17398.09467,287385.5075,2583602.188,7668.202389,0,-2255898.465,0,2255898.465,47.2774,232532625.1,5, BiCRS 2050 FP asphalt char CO2 ,105,222764,33.65111651,-107.2104094,0,0,0,641,3184,0,0,0,0,1171,0,0,2195,0,0,3400,0,0,0,0,0,20926,896482.8475,586408.016,0,0,19640,0,1502530.864,15,0,0,0,0,0,0,3277,0,0,6291.228606,269671.075,1502530.864
Oregon,90,83648,149604098.5,52238460.52,117343200.3,40445954.15,143489575,0,92743134.4,11250882.14,607115305.1,101579906,505535399.1,0,0,0,24861.82194,28061.46358,0,2812736.379,47925.50392,0,-2711887.589,0,2711887.589,186.4146,1251160212,5, BiCRS 2050 Electricty ,854,83648,42.84793646,-120.3180298,472,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1503725.494,0,0,0,0,0,1503725.494,0,778,2907,220970,3844,0,227721,1097,52918,21252,4440.401204,896.2110658,1731446.494
New Mexico,99,222764,187032874.8,32638372.78,189511909.1,65321126.12,39790074.83,0,87698216.73,13915059.81,615907634.2,292322013.3,323585620.9,0,0,0,16344.72684,17521.15188,0,2783011.963,45284.75589,0,-2703861.328,0,2703861.328,119.6754,490213490.4,5, BiCRS 2050 gasification H2 ,1096,222764,33.65111651,-107.2104094,0,0,0,1,6,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,7320,0,0,1523293,0,0,0,1523293,15,0,0,11405,0,0,11405,0,0,0,276.2616834,270937.3534,1534698
New Mexico,90,222764,206339752.7,32634098.49,189511909.1,65321126.12,39797107.48,0,87716844.35,13918015.46,635238853.7,292434347,342804506.7,0,0,0,16116.43882,17518.85731,0,2783603.091,45294.37464,0,-2704673.42,0,2704673.42,126.7452,490269657.3,5, BiCRS 2050 gasification H2 ,816,222764,33.65111651,-107.2104094,0,0,0,1,6,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,7320,0,0,644468,0,0,882931,1527399,15,0,0,11405,0,0,11405,0,0,0,276.2616834,266832.2235,1538804
California,75,124630,143730793,37783292.36,189511909.1,65321126.12,40086547.01,0,0,19656006.75,496089674.4,298735659.3,197354015.1,0,0,0,315.5937472,20358.4982,0,2808000.964,0,0,-2787326.872,0,2787326.872,70.804,493420313.5,5, BiCRS 2050 gasification H2 ,376,124630,39.09488529,-122.0862011,102,0,0,527,3285,42322,0,0,0,0,0,0,133253,0,0,0,0,0,0,0,0,0,1536707.805,0,0,0,0,0,1536707.805,0,4156,59190,218,954,0,60362,8272,0,0,24271.71027,43.59147102,1597069.805
California,25,152450,144852702.9,14717003.12,189511909.1,65321126.12,40081735.19,0,0,11230462.56,465714939,298610783.6,167104155.4,0,0,0,28.514434,7628.865596,0,2807615.64,0,0,-2799958.26,0,2799958.26,59.6809,493357875.6,5, BiCRS 2050 gasification H2 ,73,152450,37.22920032,-120.1941256,0,0,0,8776,54756,42786.55147,0,0,0,0,0,0,117627,247.5543162,0,0,0,0,0,0,0,0,1506175.28,36322.03339,0,0,0,0,1542497.313,0,314,3400,0,0,0,3400,20412,0,0,22480.63714,5.050306006,1545897.313
Idaho,90,70487,140339965.5,20021965.23,17949262.69,6186767.138,65622350.61,0,0,0,250120311.2,192400549.5,57719761.65,0,0,0,5912.594234,10560.16614,304526.503,2137391.976,0,0,-1816392.713,0,1816392.713,31.7771,235009684.1,5, BiCRS 2050 FP asphalt char ,540,70487,44.6931976,-116.0263137,0,0,0,0,0,7088,0,0,0,0,0,0,1,120005.431,0,0,0,0,0,0,0,0,705645.0126,844469.5179,0,0,0,0,1550114.531,825,19985,0,0,0,0,0,51109,0,0,64154.16785,19.97714204,1550114.531
California,75,131954,145678204.6,29179743.47,189511909.1,65321126.12,40037856.38,0,0,19626953.82,489355793.5,299150445.8,190205347.8,0,0,0,6239.885259,15594.12127,0,2803850.545,0,0,-2782016.539,0,2782016.539,68.3696,493627706.7,5, BiCRS 2050 gasification H2 ,350,131954,38.79372969,-120.7397996,0,0,0,1,8,17178,0,0,0,0,0,0,13188,0,0,0,0,0,0,0,0,8690,634438.3235,916876.3557,0,0,0,0,1551314.679,0,9263,50818,53555,0,0,104373,46827,0,0,62459.42719,0,1655687.679
California,75,108526,145217481.3,25547644.8,189511909.1,65321126.12,40041354.66,0,0,19629014.94,485268531,298817144.8,186451386.2,0,0,0,2830.446417,13579.28493,0,2804144.992,0,0,-2787735.26,0,2787735.26,66.8827,493461056.2,5, BiCRS 2050 gasification H2 ,337,108526,40.31677787,-122.5576814,219,0,0,16,98,12838,0,0,0,0,0,0,24189,0,0,0,0,0,0,0,0,0,145008.0106,1414062.6,0,0,0,0,1559070.611,330,7328,128081,19630,3426,0,151137,28458,0,0,29618.49563,0,1710207.611
Arizona,99,227142,181008164.3,31221106.89,19630939.09,6766408.792,66207061.67,0,21498533.18,1830800.916,328163014.8,193084400.1,135078614.7,0,0,0,4555.714418,16719.7803,288928.8248,2602811.434,8209.065756,0,-2284398.048,0,2284398.048,59.1309,236110718,5, BiCRS 2050 FP asphalt char CO2 ,883,227142,32.84426603,-110.9592182,0,0,0,18769,0,0,0,0,0,0,0,0,0,0,1897,0,0,0,0,0,0,114326,229624.7043,387222.3806,557273,186543,0,203685,1564348.085,0,0,0,0,0,0,0,32201,0,0,0,81761.02988,1564348.085
Utah,99,149556,188680101.4,96461794.93,189511909.1,65321126.12,40153807.99,0,75398585.61,14067902.03,669595227.2,298850514.5,370744712.7,0,0,0,2175.316878,45874.61811,0,2813580.406,38818.34547,0,-2726712.125,0,2726712.125,135.9677,493477741.1,5, BiCRS 2050 gasification H2 ,1109,149556,39.12377561,-110.4900169,0,0,0,0,0,20,0,0,0,0,0,0,0,0,272,0,2041,35244,0,0,0,182842,0,0,1566149,0,0,0,1566149,0,82,24367,0,0,0,24367,1167,0,0,1117.782464,0,1590516
